fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,acid_balance,sweetness index,complexity index
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,17.79964400711986,0.19819801964142378,7.139
9.5,0.39,0.41,8.9,0.069,18.0,39.0,0.99859,3.29,0.81,10.9,7,24.358349785902924,0.8165130123733831,7.313000000000001
6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,6,16.409835645239866,0.27049158156427744,6.406000000000001
6.9,0.44,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,6,15.681461784959433,0.12280690981850015,6.354
7.6,0.78,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,6,9.743464827374007,0.15887835618845217,6.436
7.1,0.43,0.17,1.8,0.0819999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,5,16.511243924559892,0.17307675665696476,6.152
9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,6,18.97920450603049,0.155963159666826,7.224
9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,6,18.599628007439854,0.1666665123458219,7.191000000000001
7.1,0.43,0.17,1.8,0.0819999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,5,16.511243924559892,0.17307675665696476,6.152
8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,5,18.477859176974412,0.15217374763723085,6.562
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,5,9.256045354622238,0.18604636740591673,6.275
8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,7,25.15075300748462,0.1811022196045515,7.361
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,6,12.812299807815503,0.21977997826376017,6.196
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,6,12.812299807815503,0.21977997826376017,6.196
8.9,0.48,0.53,4.0,0.1009999999999999,3.0,10.0,0.99586,3.21,0.59,12.1,7,18.541280389991876,0.3305782391915379,7.367000000000001
7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,5,18.094807266493653,0.42857095761433234,5.941
9.9,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,7,18.678892851078285,0.20689637336519537,7.668000000000001
8.9,0.48,0.53,4.0,0.1009999999999999,3.0,10.0,0.99586,3.21,0.59,12.1,7,18.541280389991876,0.3305782391915379,7.367000000000001
11.6,0.23,0.57,1.8,0.074,3.0,8.0,0.9981,3.14,0.7,9.9,6,50.4325898873962,0.18181799816363822,7.82
8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,6,21.05207757690587,0.16666652046796449,6.812
10.2,0.29,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,6,35.171200993069206,0.2033896581443575,7.809
8.2,0.74,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,6,11.080931338765692,0.16949138178696457,6.991
7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,6,12.622743889444436,0.2352938869667775,6.32
6.6,0.52,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,7,12.692063614161267,0.19199984640012288,6.606
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7,35.80529660333537,0.2018346772158925,7.959
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7,35.80529660333537,0.2018346772158925,7.959
8.0,0.62,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,5,12.903017693263013,0.2592590192046118,6.626
9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,7,28.18096421320566,0.13513501339187983,7.317
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,9.740133245022792,0.880433825615407,5.933999999999999
7.2,0.35,0.26,1.8,0.083,33.0,75.0,0.9968,3.4,0.58,9.5,6,20.570840833119053,0.1894734847647529,5.904
8.0,0.62,0.33,2.7,0.088,16.0,37.0,0.9972,3.31,0.58,10.7,6,12.903017693263013,0.25233621276989465,6.584
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,9.740133245022792,0.880433825615407,5.933999999999999
9.1,0.25,0.34,2.0,0.071,45.0,67.0,0.99769,3.44,0.86,10.2,7,36.39854405823767,0.19607823913898126,6.958
9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,6,30.93653323333646,0.17543844259785737,7.599
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5,23.242615064457716,0.5818176528930429,6.914
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5,23.242615064457716,0.5818176528930429,6.914
7.9,0.3,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.51,12.3,7,26.33245558481384,0.6747961993526835,7.003
10.3,0.27,0.56,1.4,0.047,3.0,8.0,0.99471,3.16,0.51,11.8,6,38.14673530609977,0.1186439672508752,7.813
7.9,0.3,0.68,8.3,0.05,37.5,289.0,0.99316,3.01,0.51,12.3,7,26.33245558481384,0.6747961993526835,7.003
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,6,18.946869819215284,0.1894734847647529,5.907
8.7,0.42,0.45,2.4,0.072,32.0,59.0,0.99617,3.33,0.77,12.0,6,20.713792528749313,0.1999998333334722,7.311
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,6,18.946869819215284,0.1894734847647529,5.907
6.8,0.48,0.08,1.8,0.074,40.0,64.0,0.99529,3.12,0.49,9.6,5,14.166371533926377,0.18749980468770347,5.747
8.5,0.34,0.4,4.7,0.055,3.0,9.0,0.99738,3.38,0.66,11.6,7,24.999264727508013,0.40517206450684096,7.078
7.9,0.19,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,6,41.57675911794116,0.14285701530623635,6.727
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,28.291992878222484,0.15151499846969851,7.837999999999999
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,28.291992878222484,0.15151499846969851,7.837999999999999
7.9,0.34,0.42,2.0,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,6,23.234610746742742,0.17543844259785737,6.76
7.0,0.54,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,6,12.962722912538657,0.17391289224965892,6.427
9.2,0.31,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,7,29.6764620496113,0.1833331805556829,7.537999999999999
6.6,0.725,0.09,5.5,0.1169999999999999,9.0,17.0,0.99655,3.35,0.49,10.8,6,9.103322712790169,0.5092587877233447,6.027
9.4,0.4,0.47,2.5,0.087,6.0,20.0,0.99772,3.15,0.5,10.5,5,23.499412514687133,0.23809501133808444,7.0600000000000005
6.6,0.725,0.09,5.5,0.1169999999999999,9.0,17.0,0.99655,3.35,0.49,10.8,6,9.103322712790169,0.5092587877233447,6.027
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,5,16.538143497240437,0.15957429832521455,6.416
8.0,0.31,0.45,2.1,0.216,5.0,16.0,0.99358,3.15,0.81,12.5,7,25.805619173575046,0.16799986560010755,7.193
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,5,16.538143497240437,0.15957429832521455,6.416
8.4,0.34,0.42,2.1,0.072,23.0,36.0,0.99392,3.11,0.78,12.4,6,24.705155730713802,0.16935470213330475,7.314
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,15.10173261770168,0.1749998541667882,6.7490000000000006
6.1,0.48,0.09,1.7,0.078,18.0,30.0,0.99402,3.45,0.54,11.2,6,12.708068581904543,0.15178557876287613,5.962
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,15.10173261770168,0.1749998541667882,6.7490000000000006
8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,6,16.666319451678092,0.1774192117587002,7.118
6.3,0.57,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,12.8,5,11.052437676531992,0.164062371826272,6.54
8.2,0.23,0.42,1.9,0.069,9.0,17.0,0.99376,3.21,0.54,12.3,6,35.650623885917994,0.15447141912892753,7.132
9.1,0.3,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,7,30.3323222559248,0.17094002483758564,7.404999999999999
8.1,0.78,0.1,3.3,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,5,10.384482250227562,0.34736805540204696,6.237
10.8,0.47,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,6,22.978234505648818,0.19444426440345888,7.788
8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,6,15.66008188524745,0.13999986000014,6.5120000000000005
5.4,0.42,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,7,12.856836741982335,0.16260149381992373,6.042
7.9,0.33,0.41,1.5,0.0559999999999999,6.0,35.0,0.99396,3.29,0.71,11.0,6,23.938668525196206,0.1363635123968069,6.673
8.9,0.24,0.39,1.6,0.074,3.0,10.0,0.99698,3.12,0.59,9.5,6,37.08178825882255,0.168420875346447,6.587000000000001
5.0,0.4,0.5,4.3,0.046,29.0,80.0,0.9902,3.49,0.66,13.6,6,12.499687507812304,0.3161762381057073,6.2780000000000005
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,10.144780510427386,0.22123874226659976,6.370000000000001
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,10.144780510427386,0.22123874226659976,6.370000000000001
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,10.144780510427386,0.22123874226659976,6.370000000000001
7.1,0.39,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,6,18.204661418937974,0.15789461812434727,6.989
5.6,0.66,0.0,2.5,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,5,8.484719928485932,0.19379829938116327,6.284
6.6,0.5,0.0,1.8,0.062,21.0,28.0,0.99352,3.44,0.55,12.3,6,13.199736005279895,0.14634134443793134,6.495
6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,6,13.403970128295143,0.1138210456739466,6.354
10.7,0.4,0.37,1.9,0.081,17.0,29.0,0.99674,3.12,0.65,11.2,6,26.74933126671833,0.16964270567615566,7.835000000000001
8.8,0.24,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,7,36.66513895254365,0.15044234474128784,7.087000000000001
5.8,0.29,0.26,1.7,0.063,3.0,11.0,0.9915,3.39,0.54,13.5,6,19.99931036860798,0.12592583264753138,6.532
6.3,0.76,0.0,2.9,0.072,26.0,52.0,0.99379,3.51,0.6,11.5,6,8.289364613623505,0.25217369376200544,6.15
10.0,0.43,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,5,23.25527313318295,0.26999973000027006,7.204
10.5,0.43,0.35,3.3,0.092,24.0,70.0,0.99798,3.21,0.69,10.5,6,24.4180367898421,0.31428541496627144,7.557
9.1,0.6,0.0,1.9,0.0579999999999999,5.0,10.0,0.9977,3.18,0.63,10.4,6,15.166413893101783,0.18269213202679613,6.949
5.9,0.19,0.21,1.7,0.045,57.0,135.0,0.99341,3.32,0.44,9.5,5,31.05099731593074,0.17894718005559995,5.3420000000000005
7.4,0.36,0.34,1.8,0.075,18.0,38.0,0.9933,3.38,0.88,13.6,7,20.554984583761563,0.13235284385820306,7.304
7.2,0.48,0.07,5.5,0.089,10.0,18.0,0.99684,3.37,0.68,11.2,7,14.999687506510282,0.49107099011518746,6.444000000000001
8.5,0.28,0.35,1.7,0.061,6.0,15.0,0.99524,3.3,0.74,11.8,7,30.356058712188847,0.14406767451891989,7.162000000000001
8.0,0.25,0.43,1.7,0.067,22.0,50.0,0.9946,3.38,0.6,11.9,6,31.99872005119795,0.14285702280922452,6.95
10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,6,19.999615392011695,0.17543844259785737,7.808
10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,6,19.999615392011695,0.17543844259785737,7.808
7.5,0.41,0.15,3.7,0.104,29.0,94.0,0.99786,3.14,0.58,9.1,5,18.292236774712812,0.40659295978795634,5.904
8.2,0.51,0.24,2.0,0.079,16.0,86.0,0.99764,3.34,0.64,9.5,6,16.078116115370285,0.21052609418305876,6.322
7.3,0.4,0.3,1.7,0.08,33.0,79.0,0.9969,3.41,0.65,9.5,6,18.249543761405963,0.17894718005559995,5.965
8.2,0.38,0.32,2.5,0.08,24.0,71.0,0.99624,3.27,0.85,11.0,6,21.578379516328514,0.22727252066134487,6.834999999999999
6.9,0.45,0.11,2.4,0.043,6.0,12.0,0.99354,3.3,0.65,11.4,6,15.332992600164442,0.21052613111742885,6.375
7.0,0.22,0.3,1.8,0.065,16.0,20.0,0.99672,3.61,0.82,10.0,6,31.81673560292714,0.17999982000018,6.046
7.3,0.32,0.23,2.3,0.066,35.0,70.0,0.99588,3.43,0.62,10.1,5,22.811787131652135,0.2277225468093596,6.135999999999999
8.2,0.2,0.43,2.5,0.076,31.0,51.0,0.99672,3.53,0.81,10.4,6,40.99795010249487,0.24038438424578437,6.643
7.8,0.5,0.12,1.8,0.178,6.0,21.0,0.996,3.28,0.87,9.8,6,15.599688006239877,0.1836732819660388,6.321
10.0,0.41,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,7,24.389649032950416,0.5254232835395902,7.687
7.8,0.39,0.42,2.0,0.086,9.0,21.0,0.99526,3.39,0.66,11.6,6,19.999487192636085,0.17241364447099616,6.798
10.0,0.35,0.47,2.0,0.061,6.0,11.0,0.99585,3.23,0.52,12.0,6,28.57061226822091,0.16666652777789354,7.755999999999999
8.2,0.33,0.32,2.8,0.067,4.0,12.0,0.99473,3.3,0.76,12.8,7,24.847731886912513,0.218749829101696,7.348
6.1,0.58,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,6,10.517060050688782,0.199999840000128,6.385
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5,13.833102781620308,0.22448956684738078,6.4190000000000005
9.6,0.42,0.35,2.1,0.083,17.0,38.0,0.99622,3.23,0.66,11.1,6,22.856598652413037,0.18918901874863178,7.368
6.6,0.58,0.0,2.2,0.1,50.0,63.0,0.99544,3.59,0.68,11.4,6,11.379114153204256,0.19298228685764313,6.264
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5,13.833102781620308,0.22448956684738078,6.4190000000000005
8.5,0.18,0.51,1.75,0.071,45.0,88.0,0.99524,3.33,0.76,11.8,7,47.2195989111716,0.148304959063594,7.168
5.1,0.51,0.18,2.1,0.042,16.0,101.0,0.9924,3.46,0.87,12.9,7,9.999803925413227,0.16279057148017714,6.171
6.7,0.41,0.43,2.8,0.076,22.0,54.0,0.99572,3.42,1.16,10.6,6,16.34106485207678,0.2641506941974583,6.208
10.2,0.41,0.43,2.2,0.11,11.0,37.0,0.99728,3.16,0.67,10.8,5,24.877442013609425,0.2037035150893379,7.521
10.6,0.36,0.57,2.3,0.087,6.0,20.0,0.99676,3.14,0.72,11.1,7,29.443626565928724,0.20720702053421572,7.786
8.8,0.45,0.43,1.4,0.076,12.0,21.0,0.99551,3.21,0.75,10.2,6,19.55512099731117,0.13725476739728687,6.805
8.5,0.32,0.42,2.3,0.075,12.0,19.0,0.99434,3.14,0.71,11.8,7,26.561669947814128,0.19491508905500926,7.1530000000000005
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,5,11.464822104177017,0.16999983000017,6.801
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,5,11.464822104177017,0.16999983000017,6.801
8.5,0.44,0.5,1.9,0.369,15.0,38.0,0.99634,3.01,1.1,9.4,5,19.317742778573212,0.20212744454527176,6.550000000000001
9.9,0.54,0.26,2.0,0.111,7.0,60.0,0.99709,2.94,0.98,10.2,5,18.332993833447528,0.19607823913898126,7.314
8.2,0.33,0.39,2.5,0.074,29.0,48.0,0.99528,3.32,0.88,12.4,7,24.847731886912513,0.20161274063488657,7.263999999999999
6.5,0.34,0.27,2.8,0.067,8.0,44.0,0.99384,3.21,0.56,12.0,6,19.117084791623775,0.2333331388890509,6.368
7.6,0.5,0.29,2.3,0.086,5.0,14.0,0.99502,3.32,0.62,11.5,6,15.19969600607988,0.19999982608710773,6.676
9.2,0.36,0.34,1.6,0.062,5.0,12.0,0.99667,3.2,0.67,10.5,6,25.55484569873059,0.15238080725637407,7.031
7.1,0.59,0.0,2.2,0.078,26.0,44.0,0.99522,3.42,0.68,10.8,6,12.03369434416366,0.2037035150893379,6.284000000000001
9.7,0.42,0.46,2.1,0.074,5.0,16.0,0.99649,3.27,0.74,12.3,6,23.094688221709006,0.17073156851091992,7.792
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,6,21.11052470764701,0.17894718005559995,6.0760000000000005
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,6,21.11052470764701,0.17894718005559995,6.0760000000000005
6.5,0.61,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,6,10.655563023556992,0.19130418147462483,6.26
7.1,0.66,0.0,2.4,0.052,6.0,11.0,0.99318,3.35,0.66,12.7,7,10.757412766473236,0.18897622915257548,6.847999999999999
5.6,0.915,0.0,2.1,0.0409999999999999,17.0,78.0,0.99346,3.68,0.73,11.4,5,6.120151692331231,0.18421036472775024,5.879
8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,6,23.427902059941143,0.21818161983489107,6.8229999999999995
8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,6,23.427902059941143,0.21818161983489107,6.8229999999999995
9.8,0.39,0.43,1.65,0.068,5.0,11.0,0.99478,3.19,0.46,11.4,5,25.127560831773543,0.14473671514323233,7.478000000000001
10.2,0.4,0.4,2.5,0.068,41.0,54.0,0.99754,3.38,0.86,10.5,6,25.499362515937097,0.23809501133808444,7.4879999999999995
6.8,0.66,0.07,1.6,0.07,16.0,61.0,0.99572,3.29,0.6,9.3,5,10.302874198875774,0.17204282576040242,5.69
6.7,0.64,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,5,10.468586428337058,0.1926603737060792,6.16
7.0,0.43,0.3,2.0,0.085,6.0,39.0,0.99346,3.33,0.46,11.9,6,16.278691193228063,0.1680670856579112,6.508
6.6,0.8,0.03,7.8,0.079,6.0,12.0,0.9963,3.52,0.5,12.2,5,8.249896876289046,0.6393437382428375,6.449999999999999
7.0,0.43,0.3,2.0,0.085,6.0,39.0,0.99346,3.33,0.46,11.9,6,16.278691193228063,0.1680670856579112,6.508
6.7,0.64,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,5,10.468586428337058,0.1926603737060792,6.16
9.1,0.4,0.57,4.6,0.08,6.0,20.0,0.99652,3.28,0.57,12.5,6,22.74943126421839,0.3679997056002355,7.561
6.5,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,5,7.344549779098542,0.21296276577521686,5.993
7.2,0.25,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,12.4,7,28.798848046078156,0.20161274063488657,6.84
6.4,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,5,7.231556705573949,0.21296276577521686,5.953000000000001
7.0,0.745,0.12,1.8,0.114,15.0,64.0,0.99588,3.22,0.59,9.5,6,9.395847035610261,0.1894734847647529,5.827
6.2,0.43,0.22,1.8,0.078,21.0,56.0,0.99633,3.52,0.6,9.5,6,14.41826934257343,0.1894734847647529,5.510000000000001
7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,0.58,9.5,6,13.62045481974449,0.24210500831051757,6.184
7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,6,13.508534937983546,0.15306106830503233,6.182
7.7,0.26,0.26,2.0,0.052,19.0,77.0,0.9951,3.15,0.79,10.9,6,29.614245605938233,0.18348607019626587,6.587
7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,0.58,9.5,6,13.62045481974449,0.24210500831051757,6.184
7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,6,13.508534937983546,0.15306106830503233,6.182
7.9,0.34,0.36,1.9,0.065,5.0,10.0,0.99419,3.27,0.54,11.2,7,23.234610746742742,0.16964270567615566,6.682
9.9,0.74,0.19,5.8,0.111,33.0,76.0,0.99878,3.14,0.55,9.4,5,13.378197591924435,0.6170206201908296,6.945
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,19.999444459876116,0.1909089173555297,6.4350000000000005
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,19.999444459876116,0.1909089173555297,6.4350000000000005
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,19.999444459876116,0.1909089173555297,6.4350000000000005
9.9,0.72,0.55,1.7,0.136,24.0,52.0,0.99752,3.35,0.94,10.0,5,13.749809030430134,0.16999983000017,7.242
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,19.999444459876116,0.1909089173555297,6.4350000000000005
6.2,0.39,0.43,2.0,0.071,14.0,24.0,0.99428,3.45,0.87,11.2,7,15.897028281326119,0.17857126913279545,6.101000000000001
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,10.461377517268966,0.2019228827664589,6.026
6.6,0.44,0.15,2.1,0.076,22.0,53.0,0.9957,3.32,0.62,9.3,5,14.999659098656847,0.22580620881052815,5.616
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,10.461377517268966,0.2019228827664589,6.026
9.6,0.38,0.42,1.9,0.071,5.0,13.0,0.99659,3.15,0.75,10.5,6,25.262493092287045,0.18095220861694417,7.215
10.2,0.33,0.46,1.9,0.081,6.0,9.0,0.99628,3.1,0.48,10.4,6,30.908154298354592,0.18269213202679613,7.344
8.8,0.27,0.46,2.1,0.095,20.0,29.0,0.99488,3.26,0.56,11.3,6,32.591385504240584,0.1858405435039438,7.078000000000001
7.9,0.57,0.31,2.0,0.079,10.0,79.0,0.99677,3.29,0.69,9.5,6,13.859405975333768,0.21052609418305876,6.2170000000000005
8.2,0.34,0.37,1.9,0.057,43.0,74.0,0.99408,3.23,0.81,12.0,6,24.116937737125372,0.15833320138899884,7.122999999999999
8.2,0.4,0.31,1.9,0.0819999999999999,8.0,24.0,0.996,3.24,0.69,10.6,6,20.499487512812177,0.17924511391970385,6.667
9.0,0.39,0.4,1.3,0.044,25.0,50.0,0.99478,3.2,0.83,10.9,6,23.07633137611856,0.11926594562757283,7.119
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,34.06143558013812,0.15652160302469303,8.041
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,34.06143558013812,0.15652160302469303,8.041
8.1,0.53,0.22,2.2,0.078,33.0,89.0,0.99678,3.26,0.46,9.6,6,15.282730514518594,0.22916642795163758,6.258
10.5,0.36,0.47,2.2,0.074,9.0,23.0,0.99638,3.23,0.76,12.0,6,29.165856503986,0.1833331805556829,8.027999999999999
12.6,0.39,0.49,2.5,0.08,8.0,20.0,0.9992,3.07,0.82,10.3,6,32.30686392656598,0.24271821095319324,8.376
9.2,0.46,0.23,2.6,0.091,18.0,77.0,0.99922,3.15,0.51,9.4,5,19.999565226842893,0.27659545043037187,6.653
7.5,0.58,0.03,4.1,0.08,27.0,46.0,0.99592,3.02,0.47,9.2,5,12.93081153773211,0.44565168950903317,5.901
9.0,0.58,0.25,2.0,0.104,8.0,21.0,0.99769,3.27,0.72,9.6,5,15.516973845278532,0.20833311631967052,6.696
5.1,0.42,0.0,1.8,0.044,18.0,88.0,0.99157,3.68,0.73,13.6,7,12.142568034094426,0.13235284385820306,6.339
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,17.67400758121904,0.2210523988922117,6.082000000000001
7.7,0.18,0.34,2.7,0.066,15.0,58.0,0.9947,3.37,0.78,11.8,6,42.77540136659074,0.22881336541240221,6.854
7.8,0.815,0.01,2.6,0.074,48.0,90.0,0.99621,3.38,0.62,10.8,5,9.570434718592411,0.24074051783285386,6.546
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,17.67400758121904,0.2210523988922117,6.082000000000001
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,9.466540446127386,0.17187486572276117,6.8
7.8,0.55,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.64,9.4,6,14.181560335266632,0.18085087143524314,6.132
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,9.466540446127386,0.17187486572276117,6.8
7.5,0.61,0.2,1.7,0.076,36.0,60.0,0.99494,3.1,0.4,9.3,5,12.294880411796528,0.18279550237042755,5.91
9.8,0.37,0.39,2.5,0.079,28.0,65.0,0.99729,3.16,0.59,9.8,5,26.48577065484717,0.2551017805083872,7.037000000000001
9.0,0.4,0.41,2.0,0.0579999999999999,15.0,40.0,0.99414,3.22,0.6,12.2,6,22.499437514062148,0.16393429185713784,7.4399999999999995
8.3,0.56,0.22,2.4,0.0819999999999999,10.0,86.0,0.9983,3.37,0.62,9.5,5,14.821163907787362,0.2526313130196705,6.356
5.9,0.29,0.25,13.4,0.067,72.0,160.0,0.99721,3.33,0.54,10.3,6,20.344126064618465,1.3009696107091158,5.612
7.4,0.55,0.19,1.8,0.0819999999999999,15.0,34.0,0.99655,3.49,0.68,10.5,5,13.454300830893985,0.1714284081634208,6.314
7.4,0.74,0.07,1.7,0.086,15.0,48.0,0.99502,3.12,0.48,10.0,5,9.999864866690992,0.16999983000017,6.104000000000001
7.4,0.55,0.19,1.8,0.0819999999999999,15.0,34.0,0.99655,3.49,0.68,10.5,5,13.454300830893985,0.1714284081634208,6.314
6.9,0.41,0.33,2.2,0.081,22.0,36.0,0.9949,3.41,0.75,11.1,6,16.82885783273579,0.19819801964142378,6.3149999999999995
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,6,11.833136114398094,0.21100898072570573,6.292999999999999
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,6,11.833136114398094,0.21100898072570573,6.292999999999999
7.5,0.58,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,9.8,5,12.93081153773211,0.22448956684738078,6.117
